id,artist,track,tag_gender,tag_lang,tag_back_voc,feat_yaafe,feat_marsyas,feat_essentia
14682,fool-s-garden,lemon-tree,mixed,,1,1,1,1
14816,marty-robbins,el-paso,mixed,,1,1,1,1
15113,the-black-crowes,hard-to-handle,male,en,0,1,1,1
15153,bob-seger,turn-the-page,male,en,0,1,1,1
15173,bobby-helms,jingle-bell-rock,mixed,,1,1,1,1
15204,brad-paisley,when-i-get-where-i-m-going,mixed,,1,1,1,1
15439,creedence-clearwater-revival,have-you-ever-seen-the-rain,male,en,0,1,1,1
15672,enya,only-time,mixed,,1,1,1,1
15696,maite-kelly,so-wie-man-tanzt-so-liebt-man,mixed,,1,1,1,1
15711,jet,are-you-gonna-be-my-girl,male,en,0,1,1,1
15880,the-georgia-satellites,keep-your-hands-to-yourself,male,en,0,1,1,1
15972,richard-cocciante,le-coup-de-soleil,male,fr,0,1,1,1
16048,duffy,mercy,mixed,,1,1,1,1
16083,rafael-martos-sanchez,mi-gran-noche,male,es,0,1,1,1
16186,u2,one,male,en,0,1,1,1
16317,ella-fitzgerald,summertime,female,en,0,1,1,1
16365,johnny-cash,jackson,mixed,en,0,1,1,1
16412,judy-garland,somewhere-over-the-rainbow,female,en,0,1,1,1
16456,kem,love-calls,,en,0,1,1,1
16570,little-big-town,boondocks,mixed,,1,1,1,1
16621,loretta-lynn,coal-miner-s-daughter,mixed,,1,1,1,1
16695,andrea-berg,du-hast-mich-tausendmal-belogen,mixed,,1,1,1,1
16902,udo-jurgens,aber-bitte-mit-sahne,mixed,,1,1,1,1
16915,andy-williams,moon-river,mixed,,1,1,1,1
16922,anne-murray,could-i-have-this-dance,mixed,,1,1,1,1
17007,willie-nelson,always-on-my-mind,mixed,,1,1,1,1
17024,olaf-henning,cowboy-und-indianer,mixed,,1,1,1,1
17112,billie-holiday,ain-t-nobody-s-business,female,en,0,1,1,1
17123,sade,is-it-a-crime,mixed,,1,1,1,1
17158,the-blues-brothers,sweet-home-chicago,males,en,0,1,1,1
17165,fats-domino,blueberry-hill,male,en,0,1,1,1
17380,juan-luis-guerra,la-bilirrubina,mixed,,1,1,1,1
17465,the-commitments,mustang-sally,mixed,,1,1,1,1
17483,zz-top,sharp-dressed-man,mixed,,1,1,1,1
17522,claude-nougaro,armstrong,male,fr,0,1,1,1
17649,jacques-brel,amsterdam,male,fr,0,1,1,1
17655,liza-minnelli,theme-from-new-york-new-york,female,en,0,1,1,1
17875,george-jones,he-stopped-loving-her-today,mixed,,1,1,1,1
17888,michael-buble,feeling-good,male,en,0,1,1,1
18038,janis-joplin,piece-of-my-heart,mixed,,1,1,1,1
18096,jennifer-lopez,let-s-get-loud,mixed,,1,1,1,1
18156,deep-purple,smoke-on-the-water,mixed,,1,1,1,1
18173,pascal-obispo,l-important-c-est-d-aimer,male,fr,0,1,1,1
18179,ricchi-e-poveri,sara-perche-ti-amo,mixed,,0,1,1,1
18295,k-ci-and-jojo,all-my-life,mixed,,1,1,1,1
18308,johnny-mathis,chances-are,mixed,,1,1,1,1
18444,stevie-wonder,i-wish,mixed,,1,1,1,1
18491,isabelle-boulay,et-maintenant,female,fr,0,1,1,1
18794,rod-stewart,i-m-in-the-mood-for-love,male,en,0,1,1,1
18963,zac-brown-band,chicken-fried,mixed,,1,1,1,1
19000,pearl-jam,alive,male,en,0,1,1,1
19069,pat-benatar,hit-me-with-your-best-shot,mixed,,1,1,1,1
19184,gary-barlow,forever-love,male,en,0,1,1,1
19196,udo-jurgens,ich-war-noch-niemals-in-new-york,mixed,,1,1,1,1
19226,rod-stewart,as-time-goes-by,mixed,en,0,1,1,1
19254,marianne-rosenberg,er-gehort-zu-mir,mixed,,1,1,1,1
19255,markus-becker,das-rote-pferd,mixed,,1,1,1,1
19267,abba,happy-new-year,mixed,,1,1,1,1
19306,barry-manilow,one-voice,male,en,0,1,1,1
19318,journey,faithfully,male,en,0,1,1,1
19319,henry-valentino-and-uschi,im-wagen-vor-mir,mixed,,1,1,1,1
19332,billy-joel,piano-man,male,en,0,1,1,1
19335,nena,irgendwie-irgendwo-irgendwann,mixed,,1,1,1,1
19336,boney-m,brown-girl-in-the-ring,mixed,,1,1,1,1
19369,matthias-reim,verdammt-ich-lieb-dich,mixed,,1,1,1,1
19450,luis-mariano,mexico,mixed,,1,1,1,1
19555,drafi-deutscher,marmor-stein-und-eisen-bricht,mixed,,1,1,1,1
19726,peter-maffay,sonne-in-der-nacht,mixed,,1,1,1,1
19832,luz-casal,piensa-en-mi,female,es,0,1,1,1
19879,legally-blonde,so-much-better,mixed,,1,1,1,1
20069,seether,broken,females,en,0,1,1,1
20108,kid-rock,all-summer-long,mixed,,1,1,1,1
20125,nat-king-cole,l-o-v-e,male,en,0,1,1,1
20158,jason-mraz,i-m-yours,mixed,,1,1,1,1
20514,ac-dc,t-n-t,mixed,,1,1,1,1
20559,gregoire,toi-moi,mixed,,1,1,1,1
20583,the-alan-parsons-project,eye-in-the-sky,mixed,,1,1,1,1
20624,celia-cruz,la-vida-es-un-carnaval,mixed,,1,1,1,1
20639,les-dix-commandements,le-dilemme,mixed,,1,1,1,1
20654,pink,so-what,mixed,,1,1,1,1
20702,michael-buble,the-way-you-look-tonight,male,en,0,1,1,1
20745,the-beatles,oh-darling,mixed,,1,1,1,1
20761,sheila,bang-bang,mixed,,1,1,1,1
20791,kings-of-leon,sex-on-fire,male,en,0,1,1,1
20805,pink-floyd,wish-you-were-here,mixed,,1,1,1,1
20820,pink-floyd,run-like-hell,mixed,,1,1,1,1
20872,david-bowie,rebel-rebel,mixed,,1,1,1,1
20946,sara-bareilles,gravity,female,en,0,1,1,1
20977,taylor-swift,love-story,mixed,,1,1,1,1
20992,pierre-vassiliu,qui-c-est-celui-la,mixed,,1,1,1,1
21084,limp-bizkit,behind-blue-eyes,mixed,,1,1,1,1
21121,kenny-rogers,lucille,mixed,,1,1,1,1
21161,gloria-estefan,oye-mi-canto,mixed,,1,1,1,1
21297,shakin-stevens,marie-marie,male,en,0,1,1,1
21304,stevie-wonder,isn-t-she-lovely,male,en,0,1,1,1
21309,beyonce,if-i-were-a-boy,mixed,,1,1,1,1
21367,the-beatles,strawberry-fields-forever,mixed,,1,1,1,1
21404,kings-of-leon,use-somebody,mixed,,1,1,1,1
21469,the-beatles,roll-over-beethoven,male,en,0,1,1,1
21477,johnny-hallyday,non-je-ne-regrette-rien,male,fr,0,1,1,1
21534,michael-buble,the-christmas-song,male,en,0,1,1,1
21541,ac-dc,thunderstruck,mixed,,1,1,1,1
21582,gary-moore,walking-by-myself,male,en,0,1,1,1
21608,alexandra-burke,hallelujah,mixed,,1,1,1,1
21648,jose-feliciano,feliz-navidad,mixed,,1,1,1,1
21663,israel-kamakawiwo-ole,over-the-rainbow-what-a-wonderful-world,,en,0,1,1,1
21674,grease,the-grease-mega-mix,mixed,,1,1,1,1
21702,les-dix-commandements,devant-la-mer,mixed,,1,1,1,1
21751,francis-cabrel,quand-j-aime-une-fois-j-aime-pour-toujours,mixed,,1,1,1,1
21767,uncle-kracker,follow-me,mixed,,1,1,1,1
21802,donny-hathaway,a-song-for-you,,en,0,1,1,1
21928,bob-marley,redemption-song,male,en,0,1,1,1
21933,jacques-brel,le-plat-pays,male,fr,0,1,1,1
21939,ac-dc,whole-lotta-rosie,male,,0,1,1,1
22034,king-africa,la-bomba,mixed,,1,1,1,1
22060,salvatore-adamo,mes-mains-sur-tes-hanches,mixed,,1,1,1,1
22081,marco-borsato,nee-je-hoeft-niet-naar-huis-vannacht,mixed,,1,1,1,1
22165,michel-leeb,j-aime-paris-au-mois-de-mai,male,fr,0,1,1,1
22183,patrick-bruel,medley-retro,mixed,,1,1,1,1
22235,the-sound-of-music,do-re-mi,mixed,,1,1,1,1
22236,the-sound-of-music,edelweiss,male,en,0,1,1,1
22269,catherine-lara,la-rockeuse-de-diamants,mixed,,1,1,1,1
22295,joan-jett,i-hate-myself-for-loving-you,mixed,,1,1,1,1
22395,willie-nelson,seven-spanish-angels,mixed,,1,1,1,1
22397,otis-day-and-the-knights,shout,mixed,,1,1,1,1
22471,barbara,vienne,female,fr,0,1,1,1
22477,cat-stevens,father-and-son,mixed,,1,1,1,1
22516,spider-murphy-gang,skandal-im-sperrbezirk,mixed,,1,1,1,1
22525,barclay-james-harvest,hymn,mixed,,1,1,1,1
22533,charles-aznavour,la-mamma,male,fr,0,1,1,1
22541,ramses-shaffy,zing-vecht-huil-bid-lach-werk-en-bewonder,mixed,,1,1,1,1
22813,rufus-wainwright,hallelujah,,en,0,1,1,1
22820,camille,paris,female,fr,0,1,1,1
23369,patrick-sebastien,medley,mixed,,1,1,1,1
23394,michael-buble,you-don-t-know-me,male,en,0,1,1,1
23430,black-eyed-peas,i-gotta-feeling,mixed,,1,1,1,1
23576,sacha-distel,monsieur-cannibale,mixed,,1,1,1,1
23805,easter-songs,eggbert-the-easter-egg,females,en,0,1,1,1
23806,easter-songs,happy-easter,females,en,0,1,1,1
23902,gilbert-becaud,l-important-c-est-la-rose,mixed,,1,1,1,1
23922,amy-winehouse,will-you-still-love-me-tomorrow,female,,0,1,1,1
24051,diana-krall,fly-me-to-the-moon,female,en,0,1,1,1
24090,merle-haggard,silver-wings,mixed,,1,1,1,1
24109,kelly-clarkson,my-grown-up-christmas-list,mixed,,1,1,1,1
24207,miley-cyrus,party-in-the-u-s-a,mixed,,1,1,1,1
24445,faith-hill,where-are-you-christmas,female,en,0,1,1,1
24461,keimzeit,kling-klang,mixed,,1,1,1,1
24578,axel-fischer,amsterdam,mixed,,1,1,1,1
24751,christophe,aline,mixed,,1,1,1,1
24774,eva-cassidy,yesterday,female,en,0,1,1,1
25131,the-doobie-brothers,china-grove,mixed,,1,1,1,1
25147,mother-s-finest,baby-love,mixed,,1,1,1,1
25157,carrie-underwood,cowboy-casanova,mixed,,1,1,1,1
25407,lady-antebellum,need-you-now,mixed,,1,1,1,1
25479,the-andrews-sisters,alexander-s-ragtime-band,females,en,0,1,1,1
25575,aretha-franklin,baby-i-love-you,mixed,,1,1,1,1
25589,michael-buble,cry-me-a-river,male,en,0,1,1,1
25606,ralph-mctell,streets-of-london,male,en,0,1,1,1
25625,jace-everett,bad-things,male,en,0,1,1,1
25704,jessica-rabbit,why-don-t-you-do-right,female,en,0,1,1,1
25757,paul-anka,jump,mixed,,1,1,1,1
25827,sister-act,joyful-joyful,mixed,,1,1,1,1
25830,etta-james,i-d-rather-go-blind,mixed,,1,1,1,1
25881,creedence-clearwater-revival,cotton-fields,mixed,,1,1,1,1
26098,florent-pagny,amar-y-amar,mixed,,1,1,1,1
26102,jamey-johnson,in-color,mixed,,1,1,1,1
26321,glee,defying-gravity,females,en,0,1,1,1
26491,gerard-berliner,louise,male,fr,0,1,1,1
26507,herve-vilard,je-l-aime-tant,mixed,,1,1,1,1
26533,niagara,quand-la-ville-dort,female,fr,0,1,1,1
26571,julie-london,cry-me-a-river,female,en,0,1,1,1
26600,esther-galil,le-jour-se-leve,mixed,,1,1,1,1
26771,miranda-lambert,the-house-that-built-me,mixed,,1,1,1,1
26955,peter-kraus,sugar-baby,mixed,,1,1,1,1
26999,dream-theater,the-spirit-carries-on,mixed,,1,1,1,1
27100,dj-otzi,sweet-caroline,mixed,,1,1,1,1
27213,de-dijk,ik-kan-het-niet-alleen,mixed,,1,1,1,1
27214,johnny-cash,cocaine-blues,male,en,0,1,1,1
27317,sarah-mclachlan,blackbird,mixed,,1,1,1,1
27347,los-lobos,la-bamba,mixed,,1,1,1,1
27386,nat-king-cole,when-i-fall-in-love,male,en,0,1,1,1
27408,cliff-richard,congratulations,male,en,0,1,1,1
27444,percy-sledge,my-special-prayer,mixed,,1,1,1,1
27470,stevie-ray-vaughan,pride-and-joy,male,en,0,1,1,1
27502,george-benson,nature-boy,,en,0,1,1,1
27511,buddy-holly,that-ll-be-the-day,mixed,,1,1,1,1
27577,diana-krall,i-can-t-give-you-anything-but-love,female,en,0,1,1,1
27591,matt-monro,walk-away,male,en,0,1,1,1
27598,black-lace,do-the-conga,mixed,,1,1,1,1
27618,black-lace,hokey-cokey,mixed,,1,1,1,1
27640,mr-mister,kyrie,mixed,,1,1,1,1
27687,carole-king,beautiful,female,en,0,1,1,1
27932,sublime,santeria,,en,0,1,1,1
27935,justin-bieber,baby,mixed,,1,1,1,1
27980,sade,kiss-of-life,mixed,,1,1,1,1
28283,melissa-etheridge,bring-me-some-water,female,en,0,1,1,1
28418,nat-king-cole,autumn-leaves,male,en,0,1,1,1
28433,stromae,alors-on-danse,mixed,,1,1,1,1
28502,maxwell,pretty-wings,mixed,,1,1,1,1
28689,nina-hagen,du-hast-den-farbfilm-vergessen,mixed,de,0,1,1,1
28797,ginette-reno,ma-mere-chantait-toujours,mixed,,1,1,1,1
28798,dalida,histoire-d-un-amour,female,fr,0,1,1,1
29011,dean-martin,you-belong-to-me,male,en,0,1,1,1
29182,the-four-aces,peg-o-my-heart,male,en,0,1,1,1
29335,nightwish,sleeping-sun,mixed,,1,1,1,1
29451,luther-vandross,if-this-world-were-mine,mixed,en,0,1,1,1
29503,susan-tedeschi,it-hurt-so-bad,female,en,0,1,1,1
29553,ron-pope,a-drop-in-the-ocean,male,en,0,1,1,1
29621,matt-monro,from-russia-with-love,male,en,0,1,1,1
29638,tom-petty,mary-jane-s-last-dance,mixed,,1,1,1,1
29689,the-sound-of-music,my-favorite-things,female,en,0,1,1,1
29719,natalie-cole,when-i-fall-in-love,mixed,en,0,1,1,1
29738,luis-miguel,solamente-una-vez,,es,0,1,1,1
29839,jean-gabin,maintenant-je-sais,mixed,,1,1,1,1
30006,scorpions,rock-you-like-a-hurricane,mixed,,1,1,1,1
30039,the-eagles,seven-bridges-road,mixed,,1,1,1,1
30068,loverboy,working-for-the-weekend,mixed,,1,1,1,1
30193,zaz,je-veux,mixed,,1,1,1,1
30207,france-gall,les-sucettes,female,fr,0,1,1,1
30330,jean-pierre-ferland,une-chance-qu-on-s-a,mixed,,1,1,1,1
30388,luis-mariano,la-belle-de-cadix,males,fr,0,1,1,1
30429,bullet-for-my-valentine,tears-don-t-fall,mixed,,1,1,1,1
30430,jethro-tull,locomotive-breath,male,en,0,1,1,1
30448,lucie-silvas,nothing-else-matters,mixed,,1,1,1,1
30457,little-big-town,little-white-church,mixed,,1,1,1,1
30648,supertramp,goodbye-stranger,mixed,,1,1,1,1
30817,eddy-mitchell,garde-moi-la-derniere-danse,male,fr,0,1,1,1
30939,ben-l-oncle-soul,soulman,mixed,,1,1,1,1
31023,katherine-jenkins,in-the-arms-of-an-angel,female,en,0,1,1,1
31464,moulin-rouge,rhythm-of-the-night,mixed,,1,1,1,1
31472,jazz-standards,up-a-lazy-river,female,en,0,1,1,1
31718,dean-martin,let-it-snow-let-it-snow-let-it-snow,male,en,0,1,1,1
31724,nat-king-cole,the-christmas-song,male,en,0,1,1,1
31935,t-rex,i-love-to-boogie,male,,0,1,1,1
31942,the-andrews-sisters,boogie-woogie-bugle-boy,mixed,,1,1,1,1
32114,christina-perri,jar-of-hearts,mixed,,1,1,1,1
32352,bruno-mars,just-the-way-you-are,mixed,,1,1,1,1
32458,the-supremes,you-keep-me-hangin-on,mixed,,1,1,1,1
32502,rio-reiser,fur-immer-und-dich,male,de,0,1,1,1
33203,donna-hightower,this-world-today-is-a-mess,female,en,0,1,1,1
33280,sister-act,take-me-to-heaven,mixed,,1,1,1,1
33286,shakin-stevens,what-do-you-want-to-make-those-eyes-at-me-for,mixed,,1,1,1,1
33347,the-popettes,lullaby-of-broadway,females,en,0,1,1,1
33428,salvatore-adamo,les-filles-du-bord-de-mer,male,fr,0,1,1,1
33455,guillaume-grand,toi-et-moi,mixed,,1,1,1,1
33549,snoop-dogg,gin-and-juice,mixed,,1,1,1,1
33583,sam-cooke,twistin-the-night-away,mixed,,1,1,1,1
33724,celtic-woman,you-raise-me-up,mixed,,1,1,1,1
33737,brian-setzer,americano,mixed,,1,1,1,1
33746,christina-aguilera,something-s-gotta-hold-on-me,mixed,,1,1,1,1
33754,helene-fischer,ich-will-immer-wieder-dieses-fieber-spur-n,mixed,,1,1,1,1
33764,george-michael,the-first-time-ever-i-saw-your-face,male,en,0,1,1,1
33813,bruno-mars,count-on-me,mixed,,1,1,1,1
33938,dobie-gray,drift-away,mixed,,1,1,1,1
33946,lady-gaga,you-and-i,mixed,,1,1,1,1
34322,glee,rose-s-turn,male,en,0,1,1,1
34357,taylor-swift,back-to-december,mixed,,1,1,1,1
34538,andrea-berg,ich-liebe-das-leben,female,,0,1,1,1
34574,cee-lo-green,forget-you,mixed,,1,1,1,1
34646,mickael-miro,l-horloge-tourne,mixed,,1,1,1,1
34852,santana,while-my-guitar-gently-weeps,mixed,,1,1,1,1
34901,malika-ayane,come-foglie,female,it,0,1,1,1
34971,serge-reggiani,le-barbier-de-belleville,male,fr,0,1,1,1
35189,don-omar,danza-kuduro,mixed,,1,1,1,1
35287,adele,rolling-in-the-deep,mixed,,1,1,1,1
35333,bruno-mars,marry-you,mixed,,1,1,1,1
35353,the-dirty-heads,lay-me-down,mixed,,1,1,1,1
35362,madeleine-peyroux,j-ai-deux-amours,female,fr,0,1,1,1
35449,christina-aguilera,express,mixed,,1,1,1,1
35510,carrie-underwood,there-s-a-place-for-us,mixed,,1,1,1,1
35588,snoop-dogg,lodi-dodi,mixed,,1,1,1,1
35592,duffy,cry-to-me,mixed,,1,1,1,1
35597,boz-scaggs,lido-shuffle,mixed,,1,1,1,1
35665,luis-mariano,quand-on-est-deux-amis,,,0,1,1,1
35680,jessie-j,price-tag,mixed,,1,1,1,1
35745,bruno-mars,the-lazy-song,mixed,,1,1,1,1
35915,garrett-hedlund,give-in-to-me,mixed,en,0,1,1,1
36008,gregoire,soleil,mixed,,1,1,1,1
36019,adele,set-fire-to-the-rain,mixed,,1,1,1,1
36027,mickie-krause,schatzi-schenk-mir-ein-foto,mixed,,1,1,1,1
36118,buckshot-lefonque,another-day,male,en,0,1,1,1
36303,kanye-west,all-of-the-lights,mixed,,1,1,1,1
36392,revolverheld,spinner,mixed,,1,1,1,1
36411,jessie-j,mamma-knows-best,mixed,,1,1,1,1
36417,ella-fitzgerald,the-lady-is-a-tramp,female,en,0,1,1,1
36421,adele,lovesong,female,,0,1,1,1
36509,panic-at-the-disco,the-ballad-of-mona-lisa,mixed,,1,1,1,1
36540,helene-fischer,von-null-auf-sehnsucht,mixed,,1,1,1,1
36600,elvis-presley,can-t-help-falling-in-love,mixed,,1,1,1,1
36639,adele,i-found-a-boy,mixed,,1,1,1,1
36688,old-crow-medicine-show,wagon-wheel,mixed,,1,1,1,1
36702,the-black-keys,howlin-for-you,mixed,,1,1,1,1
36732,brigitte,battez-vous,mixed,,1,1,1,1
36794,birdy,skinny-love,female,en,0,1,1,1
36866,glennis-grace,afscheid,female,nl,0,1,1,1
36881,sia,i-m-in-here,mixed,,1,1,1,1
37146,megadeth,symphony-of-destruction,mixed,,1,1,1,1
37161,andreas-gabalier,i-sing-a-liad-fur-di,mixed,,1,1,1,1
37288,les-dix-commandements,a-chacun-son-reve,mixed,,1,1,1,1
37332,billie-holiday,i-m-a-fool-to-want-you,female,en,0,1,1,1
37382,ed-sheeran,the-a-team,mixed,,1,1,1,1
37396,chaka-khan,you-got-the-love,mixed,,1,1,1,1
37487,notre-dame-de-paris,tu-vas-me-detruire,male,fr,0,1,1,1
37540,maroon-5,moves-like-jagger,mixed,,1,1,1,1
37671,mika,elle-me-dit,mixed,,1,1,1,1
37679,bourvil,a-joinville-le-pont,mixed,,1,1,1,1
37894,neil-young,four-strong-winds,mixed,en,0,1,1,1
37899,pistol-annies,hell-on-heels,females,en,0,1,1,1
37932,david-guetta,titanium,mixed,,1,1,1,1
38027,randy-travis,on-the-other-hand,mixed,,1,1,1,1
38052,patrick-sebastien,les-sardines,mixed,,1,1,1,1
38057,gotye,somebody-that-i-used-to-know,mixed,,1,1,1,1
38084,vanessa-paradis,la-seine,mixed,,1,1,1,1
38105,calvin-harris,feel-so-close,mixed,,1,1,1,1
38178,boyce-avenue,dynamite,male,en,0,1,1,1
38316,pat-travers,snortin-whiskey,male,en,0,1,1,1
38399,birdy,people-help-the-people,mixed,,1,1,1,1
38454,didier-barbelivien,jean-de-france,mixed,,1,1,1,1
38581,mina,la-voce-del-silenzio,female,it,0,1,1,1
38612,stone-temple-pilots,plush,male,en,0,1,1,1
38671,christina-perri,a-thousand-years,mixed,,1,1,1,1
38754,boyce-avenue,what-makes-you-beautiful,male,en,0,1,1,1
38969,the-mamas-and-the-papas,dream-a-little-dream-of-me,mixed,,1,1,1,1
38988,helene-fischer,phanomen,mixed,,1,1,1,1
39053,michel-telo,ai-se-eu-te-pego,male,pt,0,1,1,1
39117,fats-domino,jambalaya,male,en,0,1,1,1
39145,boyce-avenue,faithfully,male,en,0,1,1,1
39168,christophe-willem,si-mes-larmes-tombent,mixed,,1,1,1,1
39169,peaches,kick-it,mixed,,1,1,1,1
39176,blackberry-smoke,good-one-comin-on,mixed,,1,1,1,1
39330,roberto-alagna,piensa-en-mi,male,es,0,1,1,1
39380,jason-mraz,i-won-t-give-up,mixed,,1,1,1,1
39416,b-b-king,let-the-good-times-roll,male,,0,1,1,1
39449,guus-meeuwis,t-dondert-en-het-bliksemt,mixed,,1,1,1,1
39456,mercedes-sosa,alfonsina-y-el-mar,female,es,0,1,1,1
39572,led-zeppelin,kashmir,male,en,0,1,1,1
39579,les-aristochats,des-gammes-et-des-arpeges,mixed,fr,0,1,1,1
39645,carly-rae-jepsen,call-me-maybe,mixed,,1,1,1,1
39709,helene-fischer,ewig-ist-manchmal-zu-lang,mixed,,1,1,1,1
39832,arisa,la-notte,mixed,,1,1,1,1
39874,chingon,malaguena-salerosa,male,es,0,1,1,1
39936,halestorm,here-s-to-us,mixed,,1,1,1,1
39937,johnny-cash,forty-shades-of-green,mixed,,1,1,1,1
40025,claudia-de-breij,mag-ik-dan-bij-jou,female,,0,1,1,1
40043,florence-coste,la-bicyclette,mixed,fr,0,1,1,1
40073,fiorella-mannoia,io-che-amo-solo-te,female,it,0,1,1,1
40107,justin-bieber,boyfriend,mixed,,1,1,1,1
40143,jay-z,ni-as-in-paris,mixed,,1,1,1,1
40195,sublime,saw-red,mixed,en,0,1,1,1
40233,glasperlenspiel,ich-bin-ich,mixed,,1,1,1,1
40381,hinterm-horizont,hinterm-horizont-geht-s-weiter,mixed,,1,1,1,1
40521,ricardo-arjona,fuiste-tu,mixed,,0,1,1,1
40522,smash,a-thousand-and-one-nights,mixed,,1,1,1,1
40529,drafi-deutscher,shake-hands,mixed,,1,1,1,1
40558,eric-clapton,nobody-knows-you-when-you-re-down-and-out,mixed,,1,1,1,1
40606,edith-piaf,johnny-tu-n-es-pas-un-ange,mixed,,1,1,1,1
40679,loreen,euphoria,female,en,0,1,1,1
40752,ac-dc,jailbreak,mixed,,1,1,1,1
40811,little-big-town,pontoon,mixed,,1,1,1,1
40826,pur,geweint-vor-gluck,male,de,0,1,1,1
40853,juliane-werding,das-wurfelspiel,mixed,,1,1,1,1
41139,dj-otzi,aber-dich-gibt-s-nur-einmal-fur-mich,mixed,,1,1,1,1
41196,moda,come-un-pittore,mixed,,1,1,1,1
41277,elvis-presley,blue-moon-of-kentucky,male,en,0,1,1,1
41301,matilda-the-musical,naughty,female,en,0,1,1,1
41556,marius-muller-westernhagen,geiler-is-schon,male,de,0,1,1,1
41592,karen-souza,billie-jean,mixed,,1,1,1,1
41594,eros-ramazzotti,l-aurora,mixed,,1,1,1,1
41682,pink,try,mixed,,1,1,1,1
41751,billy-joel,you-re-my-home,male,en,0,1,1,1
41779,jurgen-peter,mary-jane,mixed,,1,1,1,1
41790,pink,just-give-me-a-reason,mixed,en,0,1,1,1
41791,rihanna,diamonds,mixed,,1,1,1,1
41843,adele,skyfall,mixed,,1,1,1,1
41920,jimi-hendrix,foxy-lady,mixed,,1,1,1,1
41942,the-aristocats,everybody-wants-to-be-a-cat,mixed,en,0,1,1,1
42132,gabrielle-aplin,the-power-of-love,female,en,0,1,1,1
42168,pink,beam-me-up,mixed,,1,1,1,1
42231,rihanna,stay,mixed,en,0,1,1,1
42276,clay-aiken,mary-did-you-know,mixed,,1,1,1,1
42288,passenger,let-her-go,mixed,,1,1,1,1
42386,dean-martin,rudolph-the-red-nosed-reindeer,mixed,,1,1,1,1
42450,bruno-mars,when-i-was-your-man,mixed,,1,1,1,1
42610,laing,morgens-immer-mude,mixed,,1,1,1,1
42641,josh-groban,brave,mixed,,1,1,1,1
42810,lenka,everything-at-once,mixed,,1,1,1,1
42849,antonia-aus-tirol,ein-neue-liebe,mixed,,1,1,1,1
43260,bruno-mars,treasure,mixed,,1,1,1,1
43521,daft-punk,get-lucky,mixed,,1,1,1,1
43548,michael-buble,something-stupid,mixed,en,0,1,1,1
43638,christina-aguilera,contigo-en-la-distancia,female,es,0,1,1,1
43642,daryl-braithwaite,the-horses,mixed,,1,1,1,1
43704,alvin-lee,bluest-blues,male,,0,1,1,1
43953,bell-biv-devoe,poison,mixed,,1,1,1,1
44035,julio-iglesias,guantanamera,mixed,,1,1,1,1
44047,naughty-boy,la-la-la,mixed,,1,1,1,1
44181,nina-simone,i-love-you-porgy,female,en,0,1,1,1
44237,onerepublic,counting-stars,mixed,,1,1,1,1
44319,lorde,royals,mixed,,1,1,1,1
44617,celia-cruz,rie-y-llora,mixed,,1,1,1,1
44669,george-strait,does-fort-worth-ever-cross-your-mind,mixed,,1,1,1,1
44765,sam-smith,lay-me-down,mixed,,1,1,1,1
44924,miley-cyrus,wrecking-ball,mixed,,1,1,1,1
45000,john-legend,all-of-me,mixed,,1,1,1,1
45128,onerepublic,something-i-need,mixed,,1,1,1,1
45250,vance-joy,riptide,mixed,,1,1,1,1
45302,imagine-dragons,demons,mixed,,1,1,1,1
45385,andre-hazes,waarom,male,,0,1,1,1
45455,little-mix,move,mixed,,1,1,1,1
45578,one-direction,story-of-my-life,mixed,,1,1,1,1
45605,le-soldat-rose,le-blues-du-rose,mixed,,1,1,1,1
45635,ed-sheeran,i-see-fire,mixed,,1,1,1,1
45871,frozen,liberee-delivree,female,fr,0,1,1,1
45873,idina-menzel,let-it-go,female,en,0,1,1,1
46232,clean-bandit,rather-be,mixed,,1,1,1,1
46274,zaz,la-vie-en-rose,female,,0,1,1,1
46293,american-authors,best-day-of-my-life,mixed,,1,1,1,1
46398,faith-no-more,epic,mixed,,1,1,1,1
46404,miranda-lambert,automatic,mixed,,1,1,1,1
46408,george-ezra,budapest,mixed,,1,1,1,1
46437,patrick-fiori,elles,male,fr,0,1,1,1
46467,frozen,in-summer,mixed,,1,1,1,1
46694,luke-bryan,play-it-again,mixed,,1,1,1,1
46789,sia,chandelier,mixed,,1,1,1,1
46791,jan-delay,st-pauli,mixed,,1,1,1,1
46794,andreas-bourani,auf-uns,mixed,,1,1,1,1
46835,miley-cyrus,jolene,mixed,,1,1,1,1
46836,louane,jour-1,mixed,,1,1,1,1
46924,coeur-de-pirate,mistral-gagnant,female,fr,0,1,1,1
47015,lady-antebellum,bartender,mixed,,1,1,1,1
47175,isabelle-boulay,il-suffirait-de-presque-rien,female,fr,0,1,1,1
47292,meghan-trainor,all-about-that-bass,mixed,,1,1,1,1
47400,ed-sheeran,photograph,mixed,,1,1,1,1
47420,sam-smith,make-it-to-me,mixed,,1,1,1,1
47460,frero-delavega,le-chant-des-sirenes,males,fr,0,1,1,1
47481,taylor-swift,shake-it-off,mixed,,1,1,1,1
47499,iggy-azalea,black-widow,mixed,,1,1,1,1
47637,hozier,take-me-to-church,mixed,,1,1,1,1
47724,chris-young,who-i-am-with-you,mixed,,1,1,1,1
47850,lady-antebellum,long-stretch-of-love,mixed,,1,1,1,1
47858,ella-fitzgerald,bewitched-bothered-and-bewildered,female,en,0,1,1,1
